title,content,answer
遍地開花的 台資銀行,擁有豐富資源和龐大市場的東南亞，是全球經濟發展最快速地區；今年來不斷擴散的肺炎疫情、高潮迭起的貿易戰，兩大因素夾擊下的台資企業，對外投資的風險意識也明顯的提升。於勢於時，東協十國乃至廣義的南向國度，儼然當前台資企業經略全球、擘劃商貿版圖的首選之地。台灣跟新南向國家的往來，長期來看，呈現穩定升溫的趨勢。2109年雙邊貿易總額超過1,100億美元，新南向國家來台投資年成長超過一成，新南向地區前一千大台商的總營收逼近3.6兆元、獲利突破千億元大關。對於外向經濟嗅覺敏銳的台灣廠商，正在伺機開發這塊潛力與實力兼具的新興市場。尤其疫情干擾之下，新擴建的廠房、金融機構據點的申設，乃至可能釋放出新的投資與併購機會，都可找到台商抓住機會、搶快布局的足跡。做為台灣最重要的財經專業媒體，工商時報長期關注經濟發展，於關鍵的時刻，協助企業掌握每一次發展的新契機。在發行「大陸台商1000大」15年的基礎上，再度與中華徵信所合作，針對經營南向市場、營收排名一千大的台商企業進行調查，這項台灣新聞史上，最深入廣泛的一次跨國廠商經營研究成果，將於8月12日舉行的【壯闊東協 台商雄起】論壇上發布，並同步出刊《2020東協台商千大》專刊，希望藉此拋磚引玉，迎接下一個台商企業壯盛世紀的到來。報名詳情，請上https://2020asean.ctee.com.tw/中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
砸1億元大整容 漢來飯店亞洲風味館 重新開幕,高雄漢來大飯店十樓「亞洲風味館」旗下翠園粵菜、紅陶上海湯包、精緻海鮮火鍋（原港式火鍋）及日式料理弁慶等四個美食餐廳，砸下新台幣1億元，經過三個多月的內部大裝修後，重新開幕，將以嶄新的面貌和搶搭三倍券列車，再創新局。漢來美食總經理林淑婷表示，疫情爆發以來，度過四個月相當漫長的時間，靠著大賣便當、豬腳麵線及10萬多顆粽子，來因應危機，其中豬腳麵線還創造近1億元的營業佳績；上述餐廳原本今年9月起才要裝修，但受疫情影響只好提前裝修，如今順利完成裝修作業，並恢復營業，總算走出最艱困的時期。此外，隨著疫情的趨緩，與因應報復性旅遊熱潮需求，漢來飯店訂房樓層部份，也自7月份起恢復正常營業，營業樓層由五個恢復為20個樓層，尤其飯店員工減薪18％措施也同步取消，營造良好的勞資和諧關係。飯店表示，近來隨著旅客出遊意願強，平時住房率提升到五～六成，假日提高到八～九成，大幅紓解飯店營運壓力。漢來美食副總吳若寧表示，距離上次的大規模改裝已有15年時間，此次全面大整容，為四間餐廳注入了許多時尚元素，這次改裝除了動線與環境的改變，營業型態與餐點上也全面升級。吳若寧指出，這次改裝重新開幕正巧遇上政府振興三倍券的推出，漢來美食旗下全品牌自7月15日振興券開放使用以來，已收到逾810萬元實體振興券，若含刷卡部份，超過1,000萬元，其中不少是回流客。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
紓困養錢莊1／銀行為疫情放寬紓困貸款審核　地下錢莊靠幽靈員工輕鬆拿千萬,新冠肺炎疫情重創全球經濟，行政院因而編列兆元預算，提供勞工每人10萬元紓困貸款，卻有地下錢莊業者看準「商機」，鼓吹還不出錢的債務人借這筆貸款「還債」，甚至找來公司偽造在職及薪資證明，多家銀行因審核寬鬆而受騙，千萬元貸款則成為不法業者牟利工具，警方現擴大清查，避免國庫淪冤大頭。7月21日下午，本刊來到宜蘭的「米可義麵屋」和「日昇汽車修護廠」，以及台北的「堅石室內裝修公司」，這3間公司或隱身民宅、或門窗緊閉，讓人難以想像的是，這3間公司提供近百名「幽靈員工」的在職證明和薪資簽收單，讓地下錢莊藉「紓困」爽賺國難財。行政院為紓緩疫情影響而推出勞工紓困貸款，每人最多可貸10萬元，利息更是超低佛心價，最快3天就能拿到現金，原意是讓勞工無後顧之憂前來借錢，太過優惠的條件卻讓地下錢莊眼紅。本刊調查，平時以放款維生的宜蘭縣38歲田姓男子看準這個「商機」，在這波疫情中動起歪腦筋，動員宜蘭與台北友人，用合法登記的公司捏造在職證明與薪資收入，鼓吹還不起錢的債務人向銀行申請紓困貸款，多家龍頭銀行受騙，只有一間本土銀行職員發現不對勁而報警，才揭開這起驚天騙局。警方深入追查，發現至少上百人以這3間公司的名義取得勞工貸款，逾千萬已落入地下錢莊的手中，田嫌更與3間公司談妥，每10萬元貸款下來，業者便可得到5000元抽頭金，在「有錢大家賺」的原則下，本該是救急的紓困貸款卻讓地下錢莊坐收漁翁之利。「國家的救命錢被這樣利用，誰知道沒被查出來的有多少。」不願具名的幹員表示，政府紓困基金用意良好，卻因標準鬆散而讓不肖業者得逞，這些人拿到錢後也不會按時還款，虧空還要全民買單，希望相關單位能建立配套措施，別讓紓困善意變成不肖業者牟利工具。本刊致電米可義麵屋，其員工表示不知道相關情事，老闆不在店內不便回應，日昇汽車修護廠則堅決否認，表示未提供相關資料給地下錢莊，堅石室內裝修公司在網路上未留下電話，記者親赴公司登記地址，發現現場為公寓民宅，也未裝設招牌或相關標誌。更多 CTWANT 報導(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
防疫偷懶 新冠偷笑,繼日本交換學生回國確診新冠肺炎，日前又傳出一名移工返回泰國確診，他們的共通點是沒有國外旅行史、接觸史，疑似在台感染。中央疫情指揮中心只給出幾個冷漠數字；媒體炒冷飯擔心台灣篩檢數量有限，恐潛伏更多無症狀感染者；醫衛專家受訪時有氣無力警告小心群聚感染。這樣的新聞看多了，已經產生「降敏感」反應，與其寄望他人，不如做好自我防護比較實際，力行「防疫新生活」。雖然政府最近宣導力度下降，最重要的一環仍是戴口罩。談到口罩，過去半年，這個小東西反射出人類經濟、外交、社會、文化、心理各方面的盲點，更將成集體記憶。6、7月，隨著「嘉玲姊」出現的日子增加，口罩限令取消，恢復自由購買。疫情緩和，大家戴口罩的方式逐漸變成：只遮住嘴，鼻子露出（鼻夾當然沒用了），甚至僅勾住耳朵掛在下巴，聊勝於無；搞不清楚到底還罰不罰款，公車捷運上常看到不戴口罩的人（有的運將會提醒，有的睜隻眼閉隻眼）。下了公車取下口罩隨手塞在口袋或包包裡，也忽略了防菌動作，不禁懷疑這個皺巴巴口罩上面養了多少病菌？現在不只是在戴口罩一事上偷懶，「防疫新生活」宣導的勤洗手也大打折扣，常看到在公共廁所洗手兩秒水沖沖甩甩就走；人群聚集場所的消毒酒精有的不見蹤影，有的擺在不起眼的角落。商場餐廳報復式消費，客人一多，服務員往往省掉測量額溫步驟，安全社交距離早已拋諸腦後。半年來，台灣自詡新冠肺炎的抗疫模範生，和目前國際上許多疫情危殆的國家地區相比，感恩在台灣能維持正常生活，台灣真是一塊受祝福的土地。然而福氣不會從天而降，當國門漸漸打開，旅遊消費大爆發，未來想繼續正常生活，必須保持防疫的警覺，確實做到戴口罩（戴好戴滿）、勤洗手（用肥皂徹底搓洗）、維持社交距離（1公尺半）。古云，人無遠慮必有近憂，過了這個夏天，又是病毒活躍季節，我們不能僥倖偷懶，小心！新冠病毒正躲在暗地裡偷笑。（作者為《人間福報》前社長）中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
上緊發條 擴大採檢才是上策,台灣連續2天增加9例境外移入確診個案，而繼日本女留學生返日後確診，又再度出現1名長居台灣2年的泰國移工返泰後也中鏢，一而再、再而三的本土無症狀感染個案警訊，都顯示疫情從來沒有離開台灣，當專家聲聲呼籲應盡速把握秋冬來臨前，超前部署擴大採檢，以掌握社區感染情況，指揮中心卻彷彿置若罔聞，當國際疫情海嘯已經蓄勢待發時，台灣的探索夢號卻正要快樂出航，屆時秋冬來臨，我們的武器到底在哪裡？國際疫情不斷飆升，守住邊境國門成為台灣維持「淨土」的最後一道防線。但從連日的菲律賓境外移入增加後，指揮中心才慢半拍的針對菲律賓實施入境普篩，然而不只菲律賓，美國、日本、澳洲等，都已經淪為疫情蔓延的國度，難道不用以同樣謹慎的態度，實施入境普篩嗎？還是同樣要等到累積到至「足夠」個案才要來事後彌補？值得注意的是，原本也是防疫模範生的新加坡，因為移工成為防疫破口，從原本零星個案，導致國內一度暴增破千人確診，如今仍維持幾百例的案例。若要避免步上新加坡後塵，就應盡速對高風險族群，移工、外籍學生等實施普篩，然而，指揮中心卻只輕描淡寫回覆，已經針對完成14天集中檢疫的移工進行採檢。事實上，政策的背後狀況卻是，為了吸引更多移工來台，在全台7000多名移工當中，竟高達5000多名產業類新引進移工，只要居家檢疫14天即可，根本不用篩檢，指揮中心對移工的管理簡直是「抓小放大」。日本女留學生以及泰國移工的案例已經說得很明白，台灣社區已經存在無症狀感染者，一但到了秋冬，本土的疫情就很可能捲土重來，如今疫苗國家隊在年底仍等不到，就應在國內疫情還算平靜之際，持續以高規格加緊篩檢腳步，否則面對高風險族群既不篩檢，也不實施社區血清抗原檢測，未來有更多的泰國移工確診者出現，也就不令人意外。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
買氣爆發 信義Q3淡季不淡,信義房屋（9940）28日公布財報，上半年合併營收52.93億元、年減17.9％，稅後純益3.81億元、年減54％，每股稅後淨利為0.52元。信義房屋表示，由於去年有大陸建案「信義嘉庭」後段銷售的認列，導致基期較高，今年則多倚賴國內房仲及代銷本業挹注業績，不過隨疫情趨緩，下半年營運仍樂觀看待。信義房屋第二季合併營收31.03億元，稅後純益3.43億元，單季EPS為0.46元。雖然信義今年上半年業績少了建設事業銷售挹注，不過上半年國內房仲及代銷本業的業績倒吃甘蔗，即使3、4月因疫情導致市場買盤觀望而呈現衰退，但5、6月都有二成以上的年增率，近二個月房市買氣爆發帶動業績提升，已補上疫情的業績缺口，6月營收10.3億元更創下自上波房市高峰反轉以來的單月新高。信義房屋策略長周莊雲表示，過去經驗顯示，雖第三季為房市交易的傳統淡季，不過淡旺季被疫情打亂，變得漸不明顯，預期這波房市買氣在整體市場剛性需求穩健和資金行情下，還會在第三季延續下去。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
國旅爆量缺工 大哥幫洗被單,疫情趨緩後，台東從6月開始遊客爆量，旅宿業幾乎客滿，送洗床單、被單大塞車，洗衣廠加班到清晨5點都來不及應付，台東戒治所挑選10名受刑人和業者合作，迅速補足人力空缺，減輕缺工壓力。在台東市洗衣工廠內，堆積如山的被單、床單，大、小毛巾、拖鞋，數量驚人，除了一般正職員工日夜趕工外，台東戒治所受刑人28日起也加入工作行列，他們雖然是新手，但是手腳俐落，不輸正職員工。綺麗洗衣工廠總經理游國豐說，台東市區有5家洗衣廠，每天要處理大量旅宿業床單毛巾，每家缺工都很嚴重，以該工廠為例，疫情期間每天床單、被單洗量1500條，大約到凌晨2點就可休息，國旅大爆發的這段時間增加到6000條，是疫情期間的4倍，若加上大小毛巾，每天要處理4萬件，天天加班到清晨5點也應付不來，大家都在硬撐，飯店每天都在追能否洗得出來。「這種情形40年來首見」，他說，疫情解封後，台東每家飯店住房率都是8到9成滿，業者樂觀評估此盛況會持續到過年。幸好有這些戒治所收容人的加入，約可增加1.3倍到1.4倍的生產量，讓業者先度過這段艱困期，未來會長期合作 。台東戒治所祕書曾盛乾表示，這些收容人以10天為1期，每人每天可領900多元薪資；許姓收容人說，在刑滿出獄前來洗衣廠工作，接觸外面人事物，彷彿重新步入社會，也為日後的更生生活做好準備。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
三倍券＋新展店 寶雅Q3看旺,寶雅國際（5904）28日公佈財報，儘管受疫情影響，第二季營收39.4億元、季減7.6％，單季EPS 4.08元較上一季、去年同期均有減少，但上半年EPS仍高達9.14元，持續創獲利新高。看好三倍券帶動人潮回流、加上新展店效益，日前外資已調升其評等，法人樂觀看待第三季營收與獲利續創新高。寶雅累計上半年營收82.06億元，年成長7.7％，營業毛利為34.7億元，毛利率42.3％保持平穩，營業利益10.9億元，營益率13.3％，稅後淨利8.93億、每股純益9.14元，均較去年同期小幅增成長，也使得寶雅持續在上半年創新高。寶雅截至第二季底為止，全國共有239間寶雅、9間寶家，下半年受惠展店動能加溫，以及疫情趨緩、振興三倍券帶來效益，來客數至少二成成長前提下，預期下半年營收、獲利均有望帶來正面貢獻。近期花旗環球證券更提高寶雅評等，推測合理股價至765元，為外資看台股非科技股最高價；法人表示，主要是看好下半年新開店的經濟效益與三倍券投入所帶動的買氣回籠；儘管受到疫情干擾，第二季原店營收衰退6.5％，且獲利小衰，但對寶雅第三季營收持正向樂觀，對第三、四季營收與獲利仍評等向上，28日收盤來到606元。寶雅指出，寶雅全台239店均搭配振興三倍券，連日來在消費300元就贈500元折價券，天天抽SWITCH與五輛Gogoro帶動下，目前為止已增長二成來客數，法人樂觀看待第三季營收與獲利續創新高。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
履約壓力大 陸購美貨 H1僅達協議23％,近期中國加速採購美國產品，但受新冠疫情等因素影響，要達成貿易協議目標恐是艱難挑戰。據中國海關數據顯示，2020上半年，中國進口美國產品的累計金額400億美元，僅完成第一階段協議採購目標的23％，中國能否在2020年順利履行協議仍有待觀察。香港南華早報日前引述消息人士稱，中國國務院副總理劉鶴將和美國貿易代表萊海澤（Robert Lighthizer）將在8月進行通話，以評估中美第一階段貿易協議執行狀況。雙方正式對話之前，中國對美國採購商品的進度成為各界關注重點。中美兩國在2020年1月15日簽署第一階段貿易協議，中國承諾在未來兩年增購2,000億美元的美國產品和服務，其中第一年（2020年）增購不少於767億美元，第二年不少於1,233億美元。不過，在疫情衝擊下，中國採購目標並不如預期。據外電報導，中國海關數據顯示，2020年上半年，中國進口美國產品的累計金額僅達到400億美元左右，為2020年第一階段協議1,700億美元目標的23.3％，中國仍需要在年內採購約1,300億美元的美國產品，才能達成兩國達成協議的目標。報導指出，中國在6月進口的美國產品主要以製成品為主，如汽車、藥品、光學設備和醫療設備等，雖然能源產品的採購量僅為全年目標的5％，但中國在6月自美國進口的煤炭量較之前的幾個月增加超過一倍，為2020年以來最高水平。另外，中國採購美國大豆、豬肉的數量也有所放緩，但整體農產品進口數量仍在持續增加。美國農業部日前指出，中國7月份曾兩度大規模採購美國玉米，且在6月份採購美國穀物數量較5月增長超過兩倍。值得注意的是，中美兩國緊張關係仍持續升溫，美國政府除了持續抨擊中國在新冠肺炎疫情上處理不當，兩國近期甚至開打「外交戰」，雙方相互關閉領事館，令外界憂慮中美貿易協議恐將受到影響。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
金價狂飆 陸民買金、變現熱,近半個月內黃金價格連闖每盎司1800美元、1900美元兩大關口，瘋狂行情還在持續，28日現貨黃金（倫敦金）最高價見到1981.17美元，直逼2000美元大關。隨著金價不斷創高，大陸民眾買金熱情升溫，同時升溫的還有回購行情。據中國黃金協會最新數據，部分投資者在看到有賺之後選擇變現，因此黃金回購業務也日趨火熱，上半年大陸黃金回購量年增率高達162.88%。時隔9年，國際金價重返歷史新高，今年內累計最大漲幅達到30%，除了A股的創業板指數，國際金價跑贏了全球主要股市。不過此時不少投資人也面臨了該「勇於追進」還是該「獲利賣出」的掙扎之中。如意金積存夯據《新京報》報導，工行一網點理財經理表示，這幾天買金的人挺多的，投資方式包括買紙黃金和如意金積存，後者可以提實物金。「紙黃金操作有點像股票，通過網銀或手機銀行可以實時交易，自己掛單買賣。如意金積存更像基金，可以按克數或金額定投，平攤價格波動風險。」該經理稱。也有投資者早就入手，看到手中的黃金投資已經有不少獲利，近期選擇回購變現的人明顯多了起來。一家典當行人員稱，有一些顧客是去年買的，現在金價已經漲了不少，所以賣出想落袋為安。假設在2019年末購入，彼時投資金條基礎價格在人340元（人民幣，下同）／克左右，以7月27日16時427元／克價格計算（典當行回購價格大約是實時金價減20元，另收取0.5%手續費），每克收益大約為65元。根據黃金管家研究院報告指出，黃金回購作為大陸黃金市場供給的重要來源和實物黃金投資的重要退出管道，在今年上半年也出現整體較熱的現象，特別在疫情期間的社交隔離導致的物理限制使得線上黃金回購的需求增長尤為顯著，令線上回購模式價值彰顯且初具規模。線上回購 女性超男性從黃金管家研究院兩年多的追蹤資料來看，2020年上半年，即新冠疫情期間，年輕用戶仍是線上黃金回購用戶的主力軍，但從線上管道進行黃金回購的女性用戶數首次超過男性用戶數，這很好地從側面佐證了收入效應對黃金回購用戶的影響。根據《中國女性職場現狀調研報告》的資料，大陸職場女性的整體平均收入比男性低22%。有理由相信，在疫情期間，女性用戶面臨的收入壓力平均下來要比男性用戶大，因此變現資產的需求出現更大幅度的增長，超過男性。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
一場新冠，發現臺灣疫外服務！,第九屆臺灣服務業大評鑑，雖然伴隨著疫情的衝擊，過程中基於實務執行面的困難，甚至面臨是否要繼續下去的難題，不過最後專案團隊依然堅持專業精神，順利完成任務，再次完整的將今年臺灣服務業精采表現記錄下來。而整個評鑑的機制及專案的進行，仍然是在TSAA臺灣服務稽核協會的技術指導及監督下展開，隨著近年來國內業界對於臺灣服務業大評鑑的日益重視，我們今年特別與日本專精顧客體驗及服務管理的株式會社Proseed展開進一步的技術合作，將COPC系統中與客服中心服務產出相關的重點，融入題目設計，因此也讓今年的評鑑在專業上持續精進，也更加接軌國際。今年由於疫情的衝擊，興起臺灣一場大規模的「服務戰疫」，激發出臺灣各企業的應變即戰力，更是對企業長期體質經營的一大考驗。尤其顧客對於例行的服務產出規格及期望，在疫情期間皆不同於以往，因此，評鑑專案辦公室針對既有的題目及稽查劇本、評分刻度等，在評鑑的技術面及執行面上，也皆在過程中依照相關程序進行了必要調整，以求能達到評鑑專業執行上最佳的合宜性。在今年評鑑過程中，我們見識到許多企業的服務應變能力，隨著疫情起伏能迅速調整各種保護員工及顧客的措施，同時又要能兼顧到服務品質，也因此發現到各種服務創意的呈現，以及許多一線服務人員精彩的演出，大家除了對抗疫情也需照顧心情，真的不容易，而也就是在此危機時刻，更加體現到臺灣服務業平日努力所打下深厚底蘊。最後，我們還是要再次感謝我們的防疫國家隊，讓我們能在全球疫情下，生活在相對安全的環境中，維持正常的生活步調與品質，同時也要感佩所有的企業與同仁，大家即時應變及彼此配合努力，讓我們在今年評鑑過程中見證到臺灣服務業無比堅韌的生命力及應變力！中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
紓困奏效 上半年退票金額 32年新低,新冠肺炎疫情全球大爆發，台灣在內的經濟體都啟動大規模救市舉措，紓困方案總動員下，發揮及時雨效能，中央銀行28日公布，上半年累計存款不足退票金額僅226.74億元，創32年來同期新低紀錄。央行統計顯示，上半年累計退票金額226.74億元，較去年同期減少41.26億元，年減15.4％。就單月退票金額來看，各月都低於50億元，其中2月27.5億元最低，最高是6月49.45億元，且除3月及6月較前一個月增加，其餘月分均減少，顯示退票情況並未跟隨疫情大爆發。觀察疫情衝擊最大的3月，退票金額大幅增加69.38億元，隨疫情在全球擴散，封城隔離效應，各行各業頓時停擺，銀行擔憂退票情況恐怕免不了逐月大幅飆高。但在政府全面啟動紓困方案，包括央行首次推出的2千億元中小企業貸款融通專案4月上路，5月再擴大至小規模事業，設定為「直接打到中小企業」的政策奏效，當月退票金額不增反降，5月則是連二降，6月增加主因是月底峰日效應。統計指出，6月票據交換張數為733.9萬張，較5月增加55.5％，票據交換金額為1兆2,424億元，較5月增加25.7％，主要是6月比5月增加兩個月底峰日，使票據交換張數及金額均增加。交換票據通常在月底達最高峰，俗稱為月底峰日，6月有兩個月底峰日，5月則沒有。6月存款不足退票張數共6,355張，占票據交換張數比率0.09％，較5月減少0.01個百分點。存款不足退票金額49.45億元，占票據交換金額比率0.4％，較5月增加0.09個百分點，主因當月大戶（退票金額達1億元以上）退票金額較5月增加。4戶大戶全部都是公司戶、金額合計12.8億元，當月沒有個人戶。另公司戶6月退票張數占全體退票張數比重較5月增加3.11個百分點，公司戶退票金額占全體退票金額比重較5月增加8.81個百分點。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
疫外收穫 詐團功虧一簣,近年詐騙集團「鯊魚返鄉」，回台設機房，算準東南亞的反詐意識不如台灣，雇請移工撥電話詐欺同鄉。這回刑事局中打在嘉義破獲電信機房，鎖定香港人詐騙，但因疫情管制，港人難以來台，硬著頭皮找台灣人上陣，但廣東話太破，沒騙到錢就落網。詐騙分工大洗牌，現已很少接到大陸口音的詐騙電話，且國內反詐有成，傳統假檢警雖金額高，但愈來愈難得手；相反地，東南亞較易受騙。不過得先克服語言隔閡，畢竟越、泰等語言，都不好學，詐團也沒閒工夫先上課，再來行騙，找外國人騙同鄉，犯罪CP值最高。2017年，調查局與泰國司法當局合作，偵破台泰合作的首起詐騙機房。泰籍情侶招募在台同鄉，受雇台灣人，在台中機房以假檢警話術詐騙泰國人。今年初，刑事局也在新北市夜市掃蕩機房，查獲國人吸收越南逃逸移工詐騙同鄉。逃逸移工黑數多，台灣詐團利誘同鄉一個拉一個，組成移工詐團，由台灣傳授技術，外國人發揮語言優勢，連詐騙方式都與台灣同步，假檢警、假戀愛甚至最新的假投資都有。警方原本憂心，在台外籍詐團恐變多，怎料遇上新冠肺炎。目前疫情管制，鮮有新入境的外國人，嘉義這團詐騙機房，找不到港人騙同鄉，賊星該敗，對檢警可說是「疫」外收穫。不過，疫情終究會過去，犯罪者永遠走在法律前面，未來打詐還是得面對外籍詐團考驗。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
印病例逼近150萬大關,印度衛生部官網公布的最新數據顯示，截至當地時間28日上午，印度累計確診病例增至148萬3156例，單日新增確診為4萬7703例，新增死亡654例，累計死亡3萬3425例。至此，印度已連續6天單日新增病例超過4.5萬。印度染疫總數為全球第3高，但相較之下，疫情第二嚴重的巴西27日新增病例2萬3284例，最嚴重的美國每天仍新增近6萬例。新冠疫情持續升溫，印度累計病例已逼近150萬大關，但為拯救經濟，印度政府仍預定8月1日起執行第三階段解封，並可能在採取社交距離等措施下，開放電影院營業，不過學校和地鐵服務將持續關閉。CNN指出，印度政府在3月25日宣布全國進入封鎖狀態，當時確診病例只有519例，另有10人死亡。但封鎖禁令於5月30日部分放開後，確診病例數一下就超過18萬例，並且持續上升。印度總理莫迪26日發表廣播談話表示，印度的治癒率（64.24％）比其他國家要高，但他也警告稱，這種疾病的威脅依然存在，「我們需要保持警惕。我們必須記住，新冠病毒仍然像剛開始一樣危險。」除了疫情，印度東北部阿薩姆邦與東部比哈爾邦等兩個最貧窮的邦，自5月來面臨季風豪雨所造成的洪患，已導致800萬人流離失所或受到影響，並且已有111人不幸喪生。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
東其建設信義The1 熱銷8成,北市信義計劃、忠孝東路雙核心置產的黃金軸線，東其建設推出總銷20億的「信義The 1」，一登場就開出紅盤熱銷八成，可售33戶，僅存最後五戶，成為限量中的限量，更加搶手。信義計劃掌控地段、商業、交通、產業CBD四大主脈，地王101大樓連續蟬聯全國地價最高，百貨密集效應創造年產值超過600億，百大與跨國企業年創產值幾兆元。在信義計劃加上正忠孝東路雙重地段效應上，東其建設董事長周賢清以34年的工程經驗、134件水電工程實績，推出匠心巨作「信義The 1」，他認為水電工程的細節正是成就建築完美的關鍵，該案將會是東其建設與利先工程的巔峰之作，所有環節都以自住的心去打造和規劃。「信義The 1」由好德麥廣告代銷，專案經理蔡少翔表示，美中貿易戰及疫情效應加速台商企業回流，全球低利率時代、QE之下錢愈來愈薄，企業主資產再配置已成當務之急，疫情過後台灣房市至少迎來「黃金五到十年」。全案規劃地上12層、地下四層， 全棟崗石、SRC鋼骨及制震系統，頂極豪宅規格，單純一層兩戶54～57坪「純萃均質」、戶戶邊間、享三面採光且衛浴皆開窗，六星級飯店建材並搭配頂級德系精品，101國際生活圈，全掌捷運市府、永春站一分鐘，散步公園為伴，真正的鬧中取靜，限量典藏。地址：台北市忠孝東路五段423巷21號，洽詢電話：（02）8732-8888。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
