勞動部推青年就業獎勵計畫 應屆畢業生最高可拿3萬元,勞動部因應疫情推動「青年就業獎勵計畫」，鼓勵29歲以下今年應屆畢業生，只要在今年9月30日前就業，同一份工作滿3個月，就可獲得2萬元就業金獎勵，滿6個月可再拿1萬元，桃竹苗轄區目前已有6500人申請，提醒青年把握機會上台灣就業通網站申請，只要4步驟，就有機會得到勞動部的3萬元就業獎勵金。桃竹苗分署長賴家仁表示，因應此次疫情，勞動部編列了將近66億元來促進青年就業，以往很多廠商反映青年朋友穩定性不高，推動青年就業獎勵計畫就是希望透過獎勵金，增加青年出來求職的意願，且在一份工作上穩定就業，「先求有再求好」，民眾對各項青年就業計畫如有疑問也可撥打免付費專線0800777888諮詢。另外，目前許多行業還未復甦，有些科系的學生可能無法順利就業，勞動部也推動產業新尖兵計畫，提供5+2產業相關課程的訓練，且訓練的費用勞動部全額補貼，最高10萬元，參訓期間勞動部也提供每月最高8000元的津貼。賴家仁說，桃竹苗轄區青年就業獎勵計畫開辦以來，已有6500名青年申請，分署也辦理一系列青年徵才及職涯探索活動，引導青年朋友了解個人特質，並順利接軌職場，相關活動可至桃竹苗分署官網或賈桃樂(JobTaole)臉書粉絲團查詢。竹北就業中心的正妹就服員林君庭已在中心服務5年，協助超過2500名求職者尋職，她建議準備步入職場的應屆畢業青年可多善用政府就業資源，就業中心除了提供就業媒合服務，也有專業的就業諮詢師，社會新鮮人如果對自己要做什麼工作仍感到茫然的話，就業中心也可協助求職者釐清職涯方向，助其穩定就業。 ,blue
MLB／馬林魚再傳壞消息 小聯盟老闆染新冠肺炎病逝,馬林魚隊才陷入新冠肺炎大感染風暴，今天又傳出壞消息，馬林魚旗下的3A隊伍威奇托暴風潮（Wichita Wind Surge）大股東施威克海默（Lou Schwechheimer）因新冠肺炎併發症離世，享壽62歲。施威克海默2016年買下紐奧良微風隊（New Orleans Zephyrs），第一個球季就將球隊改名成紐澳良嬰兒蛋糕隊（New Orleans Baby Cakes），2019年球季結束後並搬家到堪薩斯州的威奇托並改名，今年夏天新球場河濱體育場本要亮相，但小聯盟賽程因新冠肺炎疫情取消。當地媒體《威奇托之鷹（ Wichita Eagle）》高級副總裁福爾瑪（Jared Forma）哀悼說，威奇托家族失去重要成員，哀痛沒有任何語言能形容，「他會被家人和朋友深深懷念，還有包括整個棒球大家庭。在這艱難時刻，我們會為他的妻子和女兒祈禱。」施威克海默和紅襪所屬的3A隊伍波塔基特紅襪（Pawtucket Red Sox）也結緣超過35年，另外是光芒隊小聯盟球隊夏洛特巖蟹 （Charlotte Stone Crabs）股東。福爾瑪表示，威奇托爆風潮將持續努力，完成施威克海默的夢想和願景，「他很自豪將這裡稱之為家，我們將確保他永存在河濱體育場。」美國是新冠肺炎重災區，全國超過430萬例確診，造成超過15萬人死亡，且近幾天疫情不見趨緩，單日新增案例可以超過6萬人、超過1千人病逝。 ,blue
台中燒鵝老闆中威力彩頭獎？ 臉書「不能再說太多了」,最近高達31.2億元彩金的威力彩頭獎在南投紫南宮旁的彩券行開出，台中一家燒鵝餐廳老闆「阿里」在臉書上貼出「今天過得很充實，上午逛竹山老街、吃橋頭老麵店；中午到溪頭森林園區健走，下午回程到福伯黃金雞餐廳吃甕缸雞，（再去）附近紫南宮參拜一下，回家路上就順便買了威力彩.....我不能再說太多了....」引起許多臉友遐想。因為臉書留言的人不少，但已3天未更新，難道真的是他中獎？記者上午找到阿里，他「證實」自己當天真的有去那家彩券行，還花了300元投注，但因太忙，彩券至今也還沒有兌獎；只知道是別人中了獎，財富擦身而過。事實上，綽號阿里的餐廳老闆盧奕里在四月疫情期間，餐廳生意苦哈哈時即不失幽默的PO出「今天新增客戶：0，疑似客戶：0，境外客戶：0，本土客戶：0；嗯......局面很穩定」的字語，讓人會心一笑，間接也打紅了餐廳知名度，並稍解當時生意的慘況。對於他的新推文，網友也不是省油的燈，有人PO出網路仿冒版的中獎彩券說：「阿里哥，你剛才把彩券遺留在我家，我要怎麼歸還給你...」，也有人關心的說「這樣明天晚上🔥我🐦的燒鵝還有開嗎」、「對，天機不可洩漏。中奬不要忘記我」、「中了頭彩，關臉書，逃命⋯⋯」，但也有人要他「里哥，清醒點，明天起來繼續開店！」、「阿里拔...別做夢了，我們雖然愛喝，還是要清醒啊」，而阿里則回說「找不到偶了！」。阿里曾在星級飯店當過服務生，搞過工程，也當過補習班總經理，人生閱歷豐富。他說，走過三、四月時的疫情慘狀，現在餐廳生意已經恢復，所以經常愛搞笑，是因為總認為生活就應該是輕輕鬆鬆的，不要抱怨，自娛娛人、快樂過日子最重要。也因此，他說，他的臉書總是按笑容的比按讚的人多。對於若是秋冬疫情重來怎麼辦，他笑笑的說：「仍是那句老話，即使是1位客人，也要做好服務」。 ,blue
抽中了嗎？動滋券、藝Fun券、客庄旅遊、農遊券 怎麼領哪裏花看過來,更新時間：07-30 10:50政府推出振興三倍券提振經濟，四大部會文化部、客委會、教育部、農委會也各自加碼，分別推出「藝Fun券」、「浪漫客庄旅遊券」、「動滋券」及「農遊券」等四款免費電子，要為因疫情受創的經濟添柴火。四大加碼券該怎麼申請、怎麼領、怎麼花、有哪些使用限制，本網詳列各項解答，一張表讓您一目了瞭。三倍券幾乎是人人可領，但四大部會推出的加碼券並不是人人有獎，需要經過抽籤才能取得，抽籤結果已陸續出爐。目前，由農委會提供價值250元的農遊券，500萬份已抽完，中籤率高達96%，幾乎是有報名就會中；文化部推出的200萬份 價值600元的「藝Fun券」，21日從報名的303萬人中，抽出身分證末碼「0、3、4、5、7、8、9」的210萬名幸運兒，中獎率近7成。鑑於此次藝Fun券註冊人數踴躍，文化部長李永得表示，將針對65歲以上、18歲以下的手機弱勢及身心障礙者，規劃2.0版本與四大超商合作專案。教育部的「動滋券」已於28日下午三點半抽出400萬個名額，中簽率57.2％；四種加碼券最後一項由客委會提供「浪漫客庄旅遊券」，已在29日中午抽出14萬名幸運者，總計超過358萬人登記，中籤率僅4%。這一波加碼券放送，民眾若幸運全拿，再加上三倍券、安心旅遊補助，等同花一千元共可獲得7150元的消費補助，可以花得爽快！浪漫客庄旅遊券以電子票券方式發放，面額100元共8張，需綁定Line個人帳號。使用期限8月1日至12月31日止。消費時出示掃描QR Code，消費每滿百元可折抵一張，單次最高折抵800元，不得兌換現金或找零。客家委員會29日辦理「浪漫客庄旅遊券」第2階段的公開抽籤，從逾358萬5800人中抽出14萬名幸運者。下午5時後將陸續以簡訊通知中獎者，晚間7時開放中獎查詢功能。中獎者領券時間為7月29日起至12月31日，以身分證證號尾數分流，尾數為1、2、3者，可於29日下午5時至7時領券；尾數為4、5、6者，可於29日下午7時至9時領券；尾數為7、8、9、0者，可於29日下午9時後領券；7月30日起則天天都可領券。浪漫客庄遊合作業者查詢：https://reurl.cc/2013ja圖擷自客委會臉書專頁動滋券採線上電子錢包方式發放，抽中者至「動滋網」填寫資料後，可獲得500元抵用額度。使用期限8月8日至2021年1月31日止。消費抵用不限次數，不足額須自付差額。（使用方式說明下載）在7月20日至26日開放民眾登記後，最終共有698萬7263人取得抽籤資格，28日從中抽出400萬個名額，中簽率57.2％也是「三券」中中簽率最低的。民眾可在29日10點前獲得中籤簡訊通知，或是10點後透過動滋網進行查詢。8月6日起開放中籤民眾領券。動滋券合作業者查詢：https://reurl.cc/D9z8xQ「動滋券」28日抽出400萬名幸運兒。記者侯永全／攝影藝Fun券以電子票券方式發放，面額100元共6張。使用期限7月22日至12月31日止。消費時出示掃描QR Code，再選擇抵用張數，不得兌換現金或找零，使用範圍依店家規定。藝放券合作業者查詢：https://reurl.cc/R45Q2n●抽籤結果剛出爐的「藝Fun券」該怎麼領？馬上報你知1.中獎者收到通知訊息2.點開藝FUN券APP3.進入我的帳戶4.點選領取藝Fun券，會收到一組驗證碼5.輸入驗證碼後領取完成圖擷自文化部臉書農遊券以電子票券方式發放，面額250元。使用期限至9月17日止。消費時使用限一次抵用完畢，不得分次抵用，亦不可兌換現金或找零，須跨鄉鎮市區使用。農遊券合作業者查詢：https://reurl.cc/O1Ze69最強攻略看這裡！ ▪客庄、動滋券、藝fun券、農遊券...中幾個？怎麼領怎麼花一次看 ▪動滋券除了迪卡儂還有哪裡可用？合作店家清單竟還有特力屋、墊腳石 ▪ 想好客庄券怎麼花了嗎？ 11縣市70區必遊景點大公開 ,blue
飛不出疫情風暴 波音估今年將裁員1.9萬人,飛機製造商波音（Boeing）已延後推出最新型民航機，並且放慢噴射客機系列的生產速度，預估今年將裁員1.9萬人。波音在新冠肺炎疫情期間，已燒掉更多現金。波音打算進一步縮減商用飛機和服務事業，預估今年的裁員總數將達到1.9萬人，比前一次宣布的裁員數增加3,000人。波音也說，新型飛機777X直到2022年之前都不會載客，比預定的2021年更晚。波音再度縮減787夢幻客機的生產計畫，原因是市場飽和，導致波音有大量未交付的噴射客機庫存。波音在放慢787夢幻客機的製造速度後，現正研擬是否在單一地點整合飛機組裝業務，而非在同時在華盛頓州和南卡羅來納州的工廠組裝。此外，受疫情拖累，波音737 Max客機工廠提升工作量的速度會比起初的計畫放慢腳步。波音也將逐步停產該公司最具指標意義的747客機。波音管理層正努力調整業務規模，以因應受疫情拖累的市場，但又不至於過度縮減業務，影響到未來的復甦。疫情對噴射客機的銷售展望帶來毀滅性的衝擊，加重波音的財務壓力，波音的暢銷機型737 Max去年3月才因兩起墜機事故被勒令停飛。疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
熱核融合計畫啟動 最快2035年商轉,由世界列強合作、歷經10多年的規劃、花費已破百億歐元的核融合計劃28日終於開始組裝！國際熱核融合反應爐計劃（簡稱ITER）是全球大型經濟體的野心之作，目的是滿足全球不斷增長的能源需求，同時達到低污染的永續發展，ITER原先規劃時就是30年計畫，但依照目前進度，最快2025年才能出現實驗結果，真正到商業運用最快也得等到2035年。ITER在法國組裝全球能源科技終於有望邁向下個階段，據《半島電視台》報導，世界最大的熱核融合反應爐計劃28日在法國南部正式組裝，參與其中的「東道主」法國總統馬克宏29日致詞提到，相當看好ITER的潛力，雖然目前實驗結果都還沒出來，但核融合成為未來能源取用的風潮是顯著的。ITER計劃是由全球各大經濟體花費長年規劃的野心之作，包含美國、歐盟、中國、俄羅斯、印度、日韓等總計35國都參與其中，ITER成立於2007年，一開始被提出時是表定30年計畫、初估50億歐元，但照目前進度（剛要組裝），最快2025年才能完成初步實驗，要應用到工業上最快也是2035年，光現在經費已經支出超過120億歐元。不過，ITER若能奏效，這點付出都是各國能接受的，ITER目的是要滿足全球不斷增加的能源消耗，同時還強調低污染，完全符合現代思維的能源永續利用。目的是永續利用根據《衛報》報導細節，ITER的原理不難理解，核融合本就能提供充足能量，運用氫和同位素氚作為燃料，相對於傳統核反應爐生成的污染物，ITER產生的放射性元素廢料壽命較短，不易影響環境，甚至在建造成本上與傳統核融合廠相去不遠，但益處更多。總論ITER的目標，包含透過熱核融合時產生10倍於過往的能量，可產生能自我維持動態反應的電漿等。【更多精采內容，詳見】 疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
安卓和蘋果電力剩1%完全不同！網：這牌手機直接死亡30秒,手機快沒電了！民眾出門在外帶著手機上網、拍照，常會遇到電力不充足的窘境，大陸社交平台有網友發了一篇貼文，描述安卓（Android）和蘋果（Apple）手機的剩餘最後1%電量續航力完全不一樣，引起各廠牌的手機用戶前來討論，大多網友有感地說「蘋果到了1%還能用一會兒，華為直接死亡30秒」。大陸社交平台小紅書結合了社群和購物功能，也有陸版Instagram稱號，近日有一名網友發文表示「眾所周知，安卓和蘋果的1%不是同一個1%」，意指兩大派作業系統的手機最後1%電量所支撐的時間差異很大，還擬人化了兩者低電量的對話「安卓：我還有1%的電，你趕快去找充電器，我會在1分鐘後關……」、「蘋果：我還有1%的電，你趕快去找充電器，我給你半小時找。沒找到？再給你續20分鐘哈，快找！」。兩大派的手機用戶們看到後紛紛回應，其中以「華為的死亡30秒」留言人氣最高，高達1.8萬個回覆，華為用戶網友感同身受地說「是的，我幾乎沒看過1%，2%就不行了」、「蘋果到了1%還能用一會兒，華為直接死亡30秒」、「說遠不遠！每次我找充電器，親近的人就知道三十秒到了」。不過也有華為用戶出來平反，「然而蘋果的100%等於華為的50%」、「但是華為關機後（指沒電）插上充電器立刻開機，蘋果還要等好久」，其他網友附和「那倒是」，還有人反駁安卓最後1%掉電快應該要排除OPPO，「我大OPPO表示1%？再給你來首歌吧！」；甚至有蘋果用戶不認同發文者的說法，表示自己的iPhone XR剩9%電就自動關機，亦有人說蘋果手機從99%-100%那一格電也要充很久。 ,blue
急赴北榮探視李登輝 曾文惠憔悴返翠山莊,前總統李登輝驚傳病情惡化、拔管病逝消息。台北榮總隨即澄清，李登輝身體狀況確實不理想，但人仍在醫院接受治療，還不到外界傳聞的程度。夫人曾文惠上午在看護與隨扈陪同下，從翠山莊外出，前往北榮探視，傍晚在看護與隨扈攙扶，緩慢步上樓梯，返回翠山莊。【中央社／台北29日電】前總統李登輝今年2月間因喝牛奶嗆到住進北榮治療，一住就是半年，昨天網路傳出他病逝消息。北榮院方今天澄清，李登輝身體狀況雖不理想，卻不到外界傳聞程度，仍在醫院治療中。前總統李登輝今年2月8日晚間在家中由護理師量測血壓、血糖後，喝牛奶補充營養，卻因喝太快嗆到咳不停，緊急送往北榮發現肺部浸潤，必須留院觀察。李登輝辦公室主任王燕軍2月16日受訪時表示，李登輝飲食、休息一切正常，沒有發燒，且所有指數均正常，但因高齡98歲加上有心臟病史，醫療團隊持續控制用藥。李登輝住院期間適逢新冠肺炎疫情，為避免感染，醫療團隊也建議不要會客，2月底北榮院方更對全院下病情封口令，也讓病情惡化等各種傳言甚囂塵上。昨天網路上再次傳出李登輝病情惡化、拔管病逝消息，大批媒體昨天午後駐守在北榮外，即便台聯黨（台灣團結聯盟）今天凌晨已臉書發文澄清，強調李登輝逝世是假消息，目前還在醫院治療，大批媒體仍未離去。北榮院方今天上午接受中央社記者訪問時表示，李登輝身體狀況確實不理想，但人仍在醫院接受治療，還不到外界傳聞的程度，有狀況會向社會大眾說明。院內知情人士透露，李登輝高齡98歲，狀況長久以來就不穩定，隨時可能有變動，近期確實稍微惡化成「不穩定中的不穩定」，已緊急靠藥物稍微控制住，但李登輝年事已高，醫療團隊能多次將他的病情穩定下來，已經盡了最大努力。前總統李登輝夫人曾文惠，在探視李登輝後，傍晚在看護與隨扈攙扶，緩慢步上樓梯，返回翠山莊。記者黃義書／攝影前總統李登輝夫人曾文惠，在探視李登輝後，傍晚在看護與隨扈攙扶，緩慢步上樓梯，返回翠山莊。記者黃義書／攝影前總統李登輝夫人曾文惠，在探視李登輝後，傍晚在看護與隨扈攙扶，緩慢步上樓梯，返回翠山莊。記者黃義書／攝影 ,blue
抽中了嗎？動滋券、藝Fun券、客庄旅遊、農遊券 怎麼領哪裏花看過來,更新時間：07-30 10:50政府推出振興三倍券提振經濟，四大部會文化部、客委會、教育部、農委會也各自加碼，分別推出「藝Fun券」、「浪漫客庄旅遊券」、「動滋券」及「農遊券」等四款免費電子，要為因疫情受創的經濟添柴火。四大加碼券該怎麼申請、怎麼領、怎麼花、有哪些使用限制，本網詳列各項解答，一張表讓您一目了瞭。三倍券幾乎是人人可領，但四大部會推出的加碼券並不是人人有獎，需要經過抽籤才能取得，抽籤結果已陸續出爐。目前，由農委會提供價值250元的農遊券，500萬份已抽完，中籤率高達96%，幾乎是有報名就會中；文化部推出的200萬份 價值600元的「藝Fun券」，21日從報名的303萬人中，抽出身分證末碼「0、3、4、5、7、8、9」的210萬名幸運兒，中獎率近7成。鑑於此次藝Fun券註冊人數踴躍，文化部長李永得表示，將針對65歲以上、18歲以下的手機弱勢及身心障礙者，規劃2.0版本與四大超商合作專案。教育部的「動滋券」已於28日下午三點半抽出400萬個名額，中簽率57.2％；四種加碼券最後一項由客委會提供「浪漫客庄旅遊券」，已在29日中午抽出14萬名幸運者，總計超過358萬人登記，中籤率僅4%。這一波加碼券放送，民眾若幸運全拿，再加上三倍券、安心旅遊補助，等同花一千元共可獲得7150元的消費補助，可以花得爽快！浪漫客庄旅遊券以電子票券方式發放，面額100元共8張，需綁定Line個人帳號。使用期限8月1日至12月31日止。消費時出示掃描QR Code，消費每滿百元可折抵一張，單次最高折抵800元，不得兌換現金或找零。客家委員會29日辦理「浪漫客庄旅遊券」第2階段的公開抽籤，從逾358萬5800人中抽出14萬名幸運者。下午5時後將陸續以簡訊通知中獎者，晚間7時開放中獎查詢功能。中獎者領券時間為7月29日起至12月31日，以身分證證號尾數分流，尾數為1、2、3者，可於29日下午5時至7時領券；尾數為4、5、6者，可於29日下午7時至9時領券；尾數為7、8、9、0者，可於29日下午9時後領券；7月30日起則天天都可領券。浪漫客庄遊合作業者查詢：https://reurl.cc/2013ja圖擷自客委會臉書專頁動滋券採線上電子錢包方式發放，抽中者至「動滋網」填寫資料後，可獲得500元抵用額度。使用期限8月8日至2021年1月31日止。消費抵用不限次數，不足額須自付差額。（使用方式說明下載）在7月20日至26日開放民眾登記後，最終共有698萬7263人取得抽籤資格，28日從中抽出400萬個名額，中簽率57.2％也是「三券」中中簽率最低的。民眾可在29日10點前獲得中籤簡訊通知，或是10點後透過動滋網進行查詢。8月6日起開放中籤民眾領券。動滋券合作業者查詢：https://reurl.cc/D9z8xQ「動滋券」28日抽出400萬名幸運兒。記者侯永全／攝影藝Fun券以電子票券方式發放，面額100元共6張。使用期限7月22日至12月31日止。消費時出示掃描QR Code，再選擇抵用張數，不得兌換現金或找零，使用範圍依店家規定。藝放券合作業者查詢：https://reurl.cc/R45Q2n●抽籤結果剛出爐的「藝Fun券」該怎麼領？馬上報你知1.中獎者收到通知訊息2.點開藝FUN券APP3.進入我的帳戶4.點選領取藝Fun券，會收到一組驗證碼5.輸入驗證碼後領取完成圖擷自文化部臉書農遊券以電子票券方式發放，面額250元。使用期限至9月17日止。消費時使用限一次抵用完畢，不得分次抵用，亦不可兌換現金或找零，須跨鄉鎮市區使用。農遊券合作業者查詢：https://reurl.cc/O1Ze69最強攻略看這裡！ ▪客庄、動滋券、藝fun券、農遊券...中幾個？怎麼領怎麼花一次看 ▪動滋券除了迪卡儂還有哪裡可用？合作店家清單竟還有特力屋、墊腳石 ▪ 想好客庄券怎麼花了嗎？ 11縣市70區必遊景點大公開 ,blue
影／開放外籍人士來台醫療 陳時中掛保證沒問題,衛福部將在8月1日起開放外籍人士來台國際醫療，但有反對聲浪。疫情指揮中心指揮官陳時中今天保證，不會有病人帶病毒進來的狀況，目前申請案7件，有3件是癌症治療。中央流行疫情指揮中心指揮官陳時中下午在記者會表示，自從宣布國際醫療開放，都有一些擔心，如擔憂會有大量病人帶病毒進來。他保證，絕對不會有這種狀況。陳時中說，開放的基本精神在醫療人權、延續性跟必要性，程序上也須由醫療機構提出申請，根據所提出的醫療計畫書及防疫計畫書進行審查。在防疫中最基本規格包含入境要有新冠肺炎（2019冠狀病毒疾病，COVID-19）陰性證明，且要14天檢疫，期滿還要採檢，都是陰性才會進入醫院治療。除非在生命有危險的狀況下，特殊情況會在隔離病房進行特殊治療。自政策公布後，陳時中說，目前已收到7件申請案，有3例是腫瘤治療，包含顱內腫瘤、肺癌、肝癌等，現在在審核中。衛福部醫事司長石崇良日前曾表示，國際醫療申請審核會以治療必要性、延續性和來自地區的疫情風險性、醫療風險性評估，並非全面開放，也不是申請就一定核准。石崇良說，現在會申請來台國際醫療的人數不會多。過去在國際醫療鼎盛時期，住院病人也僅占健保住院的0.2%，不至於造成醫護太大負擔。疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
想好客庄券怎麼花了嗎？ 11縣市70區必遊景點大公開,客家委員會今（29日）舉辦「浪漫客庄旅遊券」第二階段抽獎，由逾358萬人中抽出14萬名幸運兒，中籤率僅4%。中籤者可自8月1日起至全國11個縣市70個客家文化重點發展區，且具稅籍之優質餐廳、零售商店、伴手禮等業者消費使用，其中不包括電商平台、百貨公司、量販店集全國性連鎖商店，並且已取消意地消費規定，民眾可在戶籍地直接使用。客委會公告可使用的11個縣市70個客家文化重點發展區包含：1.桃園市：中壢區、楊梅區、龍潭區、平鎮區、新屋區、觀音區、大園區、大溪區。2.新竹縣：竹北市、竹東鎮、新埔鎮、關西鎮、湖口鄉、新豐鄉、芎林鄉、橫山鄉、北埔鄉、寶山鄉、峨眉鄉。3.新竹市：東區、香山區。4.苗栗縣：苗栗市、竹南鎮、頭份市、卓蘭鎮、大湖鄉、公館鄉、銅鑼鄉、南庄鄉、頭屋鄉、三義鄉、西湖鄉、造橋鄉、三灣鄉、獅潭鄉、泰安鄉、通霄鎮、苑裡鎮、後龍鎮。5.臺中市：東勢區、新社區、石岡區、和平區、豐原區。6.南投縣：國姓鄉、水里鄉。7.雲林縣：崙背鄉。8.高雄市：美濃區、六龜區、杉林區、甲仙區。9.屏東縣：長治鄉、麟洛鄉、高樹鄉、萬巒鄉、內埔鄉、竹田鄉、新埤鄉、佳冬鄉。10.花蓮縣：鳳林鎮、玉里鎮、吉安鄉、瑞穗鄉、富里鄉、壽豐鄉、花蓮市、光復鄉。11.臺東縣：關山鎮、鹿野鄉、池上鄉。另外，如果民眾想要安排旅遊出外踏青，以下幾個特別景點一定要加入口袋名單，好吃又好玩，絕對不要錯過！民眾也可上網透過客委會網站查詢可使用客庄券的指定店家。苗栗縣銅鑼山區「哈比丘」。記者劉星君／攝影苗栗銅鑼鄉「哈比丘莊園」隱藏在苗栗深山禮的美麗莊園，打造一間又一間的可愛小屋就像是經典電影魔戒禮的精靈村，讓人彷彿置身魔幻世界，許多網友也大力推薦的朝聖景點。地點：台灣苗栗縣銅鑼鄉盛隆村盛隆15鄰160號由點進入官方網站千巧谷牛樂園牧場業者黃吉雄飼養13隻乳牛和水牛，讓民眾可以近距離接觸。牧場的廁所也故意用古早畚來呈現。 記者姜宜菁／攝影雲林崙背鄉「千巧谷牛樂園」位於雲林崙背的牧牛場樂園，除了可以體驗餵牛牛們吃草，還有可愛繽紛的彩繪牆，傍晚的咖啡廳河畔湖水與天色相互輝映，更是清閒優竟，是安排全家出遊踏青的必推名單。地點：雲林縣崙背鄉東興路182之32號請點此進入官方網站位於美濃中正湖林家祠堂後方的廣進勝紙傘目前仍不斷努力維護傳統客家技藝，提供民眾近行DIY活動。圖擷自官網高雄美濃區「美濃廣進勝紙傘」油紙傘為客家傳統特色，早期興盛時期的美濃油紙傘工廠可提供大批產量，隨工業化發展卻逐漸式微，如今僅剩少許幾家油紙傘工廠仍堅持著這項傳統技藝，其中一家位於美濃中正湖林家祠堂後方的廣進勝紙傘目前仍不斷努力，提供民眾DIY活動，不僅可以打造一把屬於自己的油紙傘，還能進一步接觸客家傳統特色。地點：高雄市美濃鎮民權路47號（中正湖林家祠堂後）請點此進入官方網站屏東竹田鄉竹田驛站。圖擷自屏東縣政府網站屏東竹田鄉「竹田驛站」位於屏東竹田鄉的竹田車站為少數僅存的木造車站，在時代變遷、人口外移的情況下，竹田驛站的營運量減少，原先恐遭到拆除的竹田驛站也在民眾爭取下保留，最終經維護轉為「鐵道文化驛園區」。站內建築古色古香，已71年歷史的日式木造老車站、池上一郎博士文庫、禮秀雲先生攝影紀念館、古井澡堂區等都別具古早特色，民眾不妨前往體會純樸的舊時繁華。地點：屏東縣竹田鄉履豐村豐明路23號請點此進入官方網站 ,blue
科技全面領跌 道瓊指數挫逾200點,由於科技股承壓，國會議員繼續就下一輪新冠病毒救助方案進行辯論，股指收跌。道瓊工業平均指數下跌205.49點或0.77%收2萬6379.28點。那斯達克綜合指數下跌134.18點或1.27%收1萬402.09點。史坦普500指數下跌20.97點或0.65%收3218.44點。亞馬遜股價下跌1.8%，而Netflix下跌1.44%。Alphabet下跌1.69%。臉書下跌1.45%，蘋果下跌1.64%。Strategic Wealth Partners CEO泰普(Mark Tepper)表示：「所有大型動能科技股都走跌。」「它們占了人們投資組合大部分，而現在已經精疲力盡。」受惠經濟復甦的個股上揚。聯合航空和美國航空的漲幅均超過3.2%。達美航空上漲1.73%。嘉年華上漲4.22%，挪威郵輪公司上漲6.28%。參議院共和黨員公布的方案將包括為失業者提供救濟、向個人直接支付最高1200元款項、更多依據《薪資保障計畫》對小企業的貸款以及其他條款。它還將聯邦失業保險金設定為勞工原有工資的70%，以取代本周就要停止支付的每周600元。參議院多數黨領袖麥康諾(Mitch McConnell)說，未能對企業和其他實體進行責任保護的法案，不會在參議院通過。不過，眾議院議長波洛西(Nancy Pelosi)27日晚上表示，共和黨人「尚未真正準備好進行認真談判。」她補充說：「我們想在法案中備有其他一些優先事項，但他們甚至沒有了解人民生活基本面所需的食物、房租和經濟生存。」Spartan Capital Securities首席市場經濟學者卡迪略(Peter Cardillo)表示：「削減失業救濟金是為政治鬥爭預做準備，這可能需要一些時間。」他指出，這正在拖累股市情緒。美國各地新冠病例持續增加，據約翰霍普金斯大學(Johns Hopkins University)彙整數據顯示，到目前為止，美國已確認超過420萬例感染，至少有14萬7303例死亡。麥當勞和3M公布令人失望的財報數據後，股市也承壓。麥當勞股價下跌2.49%，這家速食業巨頭宣布上季獲利低於分析師預期，總營收下降30%。道指成分股3M下跌4.92%，該公司上季獲利和營收均低於預期。到目前為止，已有160多家史指企業公布第2季財報。根據The Earnings Scout的統計，其中有81%超出預期。Vital Knowledge創始人克里薩富利(Adam Crisafulli)說：「在過去12-18個小時內有許多企業公布財報，但即使數量很多，但並沒有真正改變宏觀趨勢，只是絕大多數證實了大多數人已經懷疑的內容。」同時，聯準會(Fed)開始為期兩天的政策會議，將在29日做出利率決定。聯邦公開市場委員會(FIOMC)在上次6月會議中決定將聯邦基金利率目標範圍維持在0-0.25%，因須繼續處理新冠病毒大流行對美國經濟的影響。Fed也宣布將其貸款計畫延長至2020年底。【中央社／紐約28日綜合外電報導】由於投資人憂心消費者信心下滑、企業財報令人失望以及美國國會為疫情紓困計畫爭論不休，美股今天收低。道瓊工業指數下滑205.49點或0.77%，以26379.28點作收。標準普爾指數下挫20.97點或0.65%，收在3218.44點。科技股那斯達克指數下跌134.18或1.27%，收10402.09點。疫情快報 ▪【數據圖表】全球新冠肺炎確診突破1600萬大關 逾64萬人不治 ,blue
